"geometry","time","cdc42_ratio","cdc42_contrast","rac_ratio","rac_contrast","rho_front_back_ratio","rho_separation","cdc42_boundary_mean","rac_boundary_mean","rho_boundary_mean","cdc42_peaks","rac_peaks","cdc42_dominance","cdc42_peak_position"
"AR 1.00 - 1x",72,45.4440644029292,0.956937446674588,100.933610681842,0.980379386282681,0.0839872061789431,0.278649145091436,1.32917055439361,4.15635001013412,1.43216771997305,1,2,Inf,0.48125
"AR 1.00 - 1x",73,45.7218837224799,0.957193506754144,101.997503509586,0.980582053624107,0.0837056273300864,0.278542380703104,1.3308075982923,4.1593293259445,1.43168824725783,1,2,Inf,0.48125
"AR 1.00 - 1x",74,45.993926266526,0.957441308720259,103.044034596981,0.980777369815126,0.0834358859127859,0.278434460831469,1.33235873430605,4.1621828072498,1.43130613349862,1,2,Inf,0.48125
"AR 1.00 - 1x",75,46.2605151545147,0.957681375383634,104.074528255311,0.980965891227792,0.0831775415530468,0.278320260086187,1.33380628967398,4.16488249361762,1.43106085630213,1,2,Inf,0.48125
"AR 1.00 - 1x",76,46.5213609020339,0.957913663202469,105.089361554057,0.981147968366452,0.0829302006707129,0.278200486793683,1.33513818173237,4.16740309050898,1.43099094369973,1,2,Inf,0.48125
"AR 1.00 - 1x",77,46.775684370638,0.958137700666217,106.087840792977,0.981323743338271,0.0826934219034852,0.278070787628787,1.33636055908732,4.16973091000056,1.43110841631885,1,2,Inf,0.48125
"AR 1.00 - 1x",78,47.0225152462658,0.958352868654552,107.068479770415,0.981493216113997,0.0824666650967034,0.277932002585347,1.33750610920374,4.17187806455899,1.43135306965953,1,2,Inf,0.48125
"AR 1.00 - 1x",79,47.2610281531746,0.95855869473704,108.029552457558,0.981656349540841,0.0822493941927419,0.277789807342638,1.33861257900573,4.17388125244513,1.43161110069477,1,2,Inf,0.48125
"AR 1.00 - 1x",80,47.4907697230801,0.95875503706331,108.969664124828,0.981813166240739,0.0820412191173575,0.277647953147615,1.33969476333689,4.17577648291074,1.43182349598314,1,2,Inf,0.48125
"AR 1.00 - 1x",81,47.711678582354,0.958942084153008,109.8880789079,0.981963796111383,0.0818418717118041,0.277505461609198,1.34075870843821,4.17758734057385,1.43199954268763,1,2,Inf,0.48125
"AR 1.00 - 1x",82,47.9239107951585,0.959120193633459,110.784684533986,0.982108461384154,0.0816510861596606,0.277361547779517,1.34182642066945,4.17934205072948,1.43211999721823,1,2,Inf,0.48125
"AR 1.00 - 1x",83,48.1276183580725,0.959289701661848,111.659699906183,0.982247422976756,0.0814686155264826,0.277219680571296,1.34292374146942,4.18108127471305,1.43211703159175,1,2,Inf,0.48125
"AR 1.00 - 1x",84,48.3228779971039,0.959450865780431,112.513404370291,0.982380935440225,0.0812943723966073,0.277085037444211,1.34405428507137,4.18283730357645,1.43195662648669,1,2,Inf,0.48125
"AR 1.00 - 1x",85,48.5098417757654,0.959603991282012,113.346140413669,0.982509247861234,0.081128457640729,0.276959690870957,1.34520022079234,4.18461568457143,1.43167189615043,1,2,Inf,0.48125
"AR 1.00 - 1x",86,48.6889556933813,0.959749606887665,114.158584615429,0.982632645176398,0.0809709866935847,0.276842177199419,1.34633675564852,4.18639883453169,1.43132417431474,1,2,Inf,0.48125
"AR 1.00 - 1x",87,48.8610122573619,0.959888499862842,114.951997988847,0.982751483073259,0.0808219111075255,0.276729888054274,1.34744042679558,4.18815805879536,1.43097062597688,1,2,Inf,0.48125
"AR 1.00 - 1x",88,49.0270836205697,0.96002165516645,115.728246434465,0.982866186539323,0.0806809939088866,0.276620027260605,1.34849135356458,4.18986279225168,1.43065731510329,1,2,Inf,0.48125
"AR 1.00 - 1x",89,49.1887547715681,0.960150435907348,116.489923704673,0.982977263607496,0.0805477950224779,0.276509793826747,1.3494722687792,4.19148451325344,1.4304248872569,1,2,Inf,0.49375
"AR 1.00 - 1x",90,49.3486487082174,0.960276987539616,117.241018478802,0.983085396034892,0.0804215246224326,0.27639627065716,1.35037098254106,4.19299816305067,1.43031261626243,1,2,Inf,0.49375
"AR 1.00 - 1x",91,49.5101631053702,0.960404008281902,117.987300856887,0.983191483581886,0.0803010653094536,0.276274884404054,1.35119073697515,4.19438885921509,1.43034100726094,1,2,Inf,0.49375
"AR 1.00 - 1x",92,49.676068005831,0.96053363888118,118.735029163949,0.983296450387451,0.0801854131041429,0.276143471264484,1.35195834345445,4.19566406357329,1.43047386817549,1,2,Inf,0.49375
"AR 1.00 - 1x",93,49.8474039023358,0.960666625107519,119.48869610725,0.983400932497271,0.0800740888747743,0.276008992336123,1.35271072263693,4.19685592340487,1.43061757523434,1,2,Inf,0.49375
"AR 1.00 - 1x",94,50.0235410222109,0.960802406890392,120.249770542268,0.983505123423695,0.0799671697749885,0.275875705393067,1.3534678330864,4.19800256039959,1.43069479023159,1,2,Inf,0.49375
"AR 1.00 - 1x",95,50.2028822343816,0.960939698846542,121.016980917197,0.983608838827464,0.0798650721191588,0.275745486340481,1.35422568464772,4.19912707415553,1.43069718500015,1,2,Inf,0.49375
"AR 1.00 - 1x",96,50.3835554283708,0.961077041412831,121.787397145367,0.983711683393433,0.0797682792668132,0.275617900559334,1.3549670184579,4.20023223666081,1.43066415223465,1,2,Inf,0.49375
"AR 1.00 - 1x",97,50.5638515963581,0.961213137923521,122.557530500061,0.983813208374224,0.079677149947277,0.27549163224812,1.35567117602895,4.20130570802993,1.43064776609594,1,2,Inf,0.49375
"AR 1.00 - 1x",98,50.7424195374824,0.961346995021151,123.32409577265,0.983913013904743,0.0795918464236105,0.275364841601496,1.35631926977417,4.2023274282697,1.43069663985129,1,2,Inf,0.49375
"AR 1.00 - 1x",99,50.9182991939846,0.961477936853684,124.084396339854,0.984010795442734,0.0795123353300457,0.275235291913571,1.35689830063461,4.20327568396776,1.43085006430474,1,2,Inf,0.49375
"AR 1.00 - 1x",100,51.090872945097,0.961605558000382,124.836429885366,0.984106351381536,0.079438418239951,0.275100832612604,1.35740927789024,4.20413582380343,1.43112391155413,1,2,Inf,0.49375
"AR 1.00 - 1x",101,51.2597845738459,0.961729654718077,125.578834407318,0.984199570099025,0.079369786014146,0.274961086793893,1.3578724343636,4.20491151668281,1.43148632071483,1,2,Inf,0.49375
"AR 1.00 - 1x",102,51.4248495253001,0.961850152778506,126.310761372671,0.984290408929804,0.0793061219045308,0.274819004741172,1.35831476678723,4.20562528848356,1.43186329186336,1,2,Inf,0.49375
"AR 1.00 - 1x",103,51.5859778902687,0.961967047486054,127.03172726109,0.984378871996927,0.079247237165738,0.274678900481365,1.35874727290129,4.20630060359462,1.43219944929299,1,2,Inf,0.49375
"AR 1.00 - 1x",104,51.7431283889195,0.96208036836093,127.741477851925,0.984464991132847,0.079193129700586,0.274542856153185,1.35915904032304,4.2069428338984,1.43250310898114,1,2,Inf,0.49375
"AR 1.00 - 1x",105,51.8962899693018,0.962190164921572,128.439887217937,0.984548812248016,0.0791439018108529,0.274410026049123,1.35953049667867,4.20753780268144,1.43282515764927,1,2,Inf,0.49375
"AR 1.00 - 1x",106,52.045475119747,0.962296501341818,129.126896221866,0.984630387275279,0.0790996234363258,0.274278434328934,1.35985095350593,4.20806596323211,1.43320933023821,1,2,Inf,0.49375
"AR 1.00 - 1x",107,52.1907194067996,0.9623994557264,129.802487461522,0.984709770901044,0.0790602562327894,0.274146876531946,1.36013005481494,4.20852097907169,1.43365002676492,1,2,Inf,0.49375
"AR 1.00 - 1x",108,52.3320938331949,0.96249912845621,130.466698001857,0.984787021881604,0.0790256683311669,0.274015402492922,1.36039233608476,4.20891927147856,1.43408879761879,1,2,Inf,0.49375
"AR 1.00 - 1x",109,52.469733775447,0.962595661904747,131.119671165495,0.98486220876606,0.0789956919216622,0.27388473235363,1.36065545145947,4.2092893064537,1.43446751975591,1,2,Inf,0.49375
"AR 1.00 - 1x",110,52.6038749321206,0.962689264488199,131.761737159155,0.984935418571675,0.078970171398316,0.273756196849872,1.36091566538146,4.20964960995847,1.43477808583449,1,2,Inf,0.50625
"AR 1.00 - 1x",111,52.7348775333007,0.96278022595733,132.393493663817,0.985006764984802,0.0789489918486881,0.273631092845916,1.36115304417889,4.20999851261941,1.4350570075474,1,2,Inf,0.50625
"AR 1.00 - 1x",112,52.8632221349071,0.962868912762204,133.01584435754,0.985076391455146,0.0789320708663653,0.27350527421174,1.36134177248646,4.21031880617249,1.43535882763683,1,2,Inf,0.50625
"AR 1.00 - 1x",113,52.9894661964012,0.962955736722336,133.629961953305,0.985144465830766,0.0789192965027361,0.273379697192643,1.36145138865641,4.21058203558457,1.43574649956452,1,2,Inf,0.50625
"AR 1.00 - 1x",114,53.1141575788965,0.963041095168412,134.237164251202,0.985211165798441,0.0789104727564262,0.273252782508647,1.36144338198625,4.21074688462682,1.43629958867309,1,2,Inf,0.50625
"AR 1.00 - 1x",115,53.237718567949,0.963125292641238,134.838712010535,0.98527665662904,0.0789053483309998,0.273124106455226,1.3612800965368,4.21076256008363,1.4371170829973,1,2,Inf,0.50625
"AR 1.00 - 1x",116,53.360337986886,0.963208470107701,135.435566222815,0.98534106571058,0.0789036989023088,0.272993808033693,1.36096552219013,4.21059562356157,1.43826347140898,1,2,Inf,0.50625
"AR 1.00 - 1x",117,53.4819133327493,0.963290569701821,136.028176813883,0.985404461720917,0.0789053784178599,0.272862609064858,1.36060142741027,4.21028777035268,1.43961583787602,1,2,Inf,0.50625
"AR 1.00 - 1x",118,53.6020638006244,0.963371347879764,136.616378912926,0.985466846201022,0.0789103312938665,0.272732388681328,1.36034333465663,4.20997888422334,1.44083545508232,1,2,Inf,0.50625
"AR 1.00 - 1x",119,53.7202113950176,0.963450433596422,137.19943011524,0.985528160294639,0.0789185885852602,0.27260405021292,1.36025895974949,4.20980891066855,1.44170119098489,1,2,Inf,0.50625
"AR 1.00 - 1x",120,53.835706868687,0.963527414631686,137.776172325696,0.985588304054776,0.0789302185449538,0.272476538797381,1.36030793506825,4.20981529301531,1.44227567842401,1,2,Inf,0.50625
"AR 1.00 - 1x",121,53.947964463207,0.963601927395524,138.34527653415,0.985647163292902,0.0789452524091986,0.27234828985785,1.36042415639294,4.20995075794172,1.44271863139627,1,2,Inf,0.50625
"AR 1.00 - 1x",122,54.0565696657979,0.963673726638977,138.905512408483,0.9857046376117,0.0789636439266669,0.27221839490319,1.36056886106898,4.21015158680728,1.44312896857479,1,2,Inf,0.50625
"AR 1.00 - 1x",123,54.1613307199241,0.963742716611483,139.455974220912,0.985760662648252,0.0789852804002817,0.272087416711588,1.36073609529729,4.21037932616933,1.44351210312164,1,2,Inf,0.50625
"AR 1.00 - 1x",124,54.2622617161235,0.963808936914783,139.996202428342,0.985815220796344,0.079010038576371,0.271957574739545,1.36093279917513,4.21062457336412,1.44382318007548,1,2,Inf,0.50625
"AR 1.00 - 1x",125,54.359510284248,0.963872512785412,140.526170931565,0.985868338083088,0.0790378554831564,0.271831591208877,1.36116147555875,4.21089173508335,1.4440284452731,1,2,Inf,0.50625
"AR 1.00 - 1x",126,54.4532571715687,0.963933588358712,141.046151257523,0.985920069059991,0.0790687639397264,0.271711106194951,1.3614186405091,4.2111869583433,1.44412687179162,1,2,Inf,0.50625
"AR 1.00 - 1x",127,54.5436158317135,0.963992261395808,141.556498663493,0.985970474732821,0.0791028691177448,0.27159619533707,1.36169854600864,4.21151352115546,1.44413777924768,1,2,Inf,0.50625
"AR 1.00 - 1x",128,54.6305623395033,0.964048538862607,142.057428860147,0.986019600548286,0.0791402917505818,0.271485769865827,1.36199519681036,4.21187043803909,1.44408560789044,1,2,Inf,0.50625
"AR 1.00 - 1x",129,54.7139231239349,0.964102330479384,142.548864338086,0.986067462050486,0.0791811137904516,0.271378246790801,1.36230289680461,4.21225321846137,1.44399153649639,1,2,Inf,0.50625
"AR 1.00 - 1x",130,54.7934286914225,0.964153484614444,143.030411693516,0.986114043718379,0.0792253490049979,0.271272441864064,1.36261522285594,4.21265452126981,1.44387164001985,1,2,Inf,0.50625
"AR 1.00 - 1x",131,54.868816874535,0.964201855133403,143.501484691534,0.986159311758842,0.0792729484320089,0.271168015315389,1.36292438229442,4.21306366885685,1.44373845844284,1,2,Inf,0.50625
"AR 1.00 - 1x",132,54.9399496405209,0.964247375751099,143.961532106556,0.986203236328036,0.079323827676315,0.27106512908492,1.3632225735736,4.21346742548417,1.44360198698253,1,2,Inf,0.50625
"AR 1.00 - 1x",133,55.0068939212331,0.96429011037797,144.410283125816,0.986245814553091,0.0793778922700984,0.270964044086598,1.36350370253103,4.21385291821514,1.443469654246,1,2,Inf,0.50625
"AR 1.00 - 1x",134,55.0699233604432,0.964330252653583,144.847902796066,0.986287084273015,0.0794350562097317,0.270865127063769,1.36376365695175,4.2142104257739,1.44334694396398,1,2,Inf,0.50625
"AR 1.00 - 1x",135,55.129448225859,0.964368080157279,145.274989773531,0.986327122612714,0.0794952643300427,0.270768987741753,1.36399935034746,4.214533965312,1.44323885048267,1,2,Inf,0.50625
"AR 1.00 - 1x",136,55.1859812122646,0.964403932140222,145.692486378756,0.986366036534168,0.0795585122610914,0.270675484790593,1.36420776950265,4.21481979198753,1.44315117947589,1,2,Inf,0.51875
"AR 1.00 - 1x",137,55.2403300506043,0.964438331030411,146.101777601526,0.986403971232641,0.0796248139832862,0.270583138709512,1.36438591202236,4.21506460390581,1.44309085660381,1,2,Inf,0.51875
"AR 1.00 - 1x",138,55.2940394071106,0.964472259921938,146.505268405813,0.986441162260743,0.0796940688420671,0.270491796868104,1.36453085103659,4.21526466737372,1.44306608613705,1,2,Inf,0.51875
"AR 1.00 - 1x",139,55.3495787616427,0.964507276825263,146.907116666358,0.986478000213394,0.0797659297752265,0.270398923809045,1.36463882591915,4.21541522275751,1.44308780776841,1,2,Inf,0.51875
"AR 1.00 - 1x",140,55.4096946844882,0.96454510149033,147.313030593471,0.986515008209346,0.0798398944389116,0.270302898772441,1.36470393630787,4.21550936748205,1.44317122028199,1,2,Inf,0.51875
"AR 1.00 - 1x",141,55.4763328173126,0.964586935797168,147.728685097871,0.986552694937874,0.0799155900155107,0.27020347901908,1.36471834460783,4.21553719473526,1.44333497510859,1,2,Inf,0.51875
"AR 1.00 - 1x",142,55.5500705160268,0.964633112182713,148.157881230377,0.986591389046946,0.0799929606677097,0.270101204966497,1.36467572318563,4.21548722078321,1.44359642829205,1,2,Inf,0.51875
"AR 1.00 - 1x",143,55.6302866178854,0.96468320894268,148.601715082256,0.98663116930912,0.080072242229087,0.269996626151501,1.36457775079095,4.21535151714269,1.44396054784652,1,2,Inf,0.51875
"AR 1.00 - 1x",144,55.7156687159371,0.964736376291055,149.058903421149,0.986671900471065,0.080153836451489,0.269890087450014,1.36443955221083,4.21513303374038,1.44440412259921,1,2,Inf,0.51875
"AR 1.00 - 1x",145,55.8046852925593,0.964791636645825,149.526681348994,0.986713318980553,0.0802382033718851,0.269781991183118,1.36428634433026,4.21484919039312,1.44487218179401,1,2,Inf,0.51875
"AR 1.00 - 1x",146,55.8958832027468,0.964848071821417,150.001704386203,0.986755116386734,0.0803258125188389,0.269672946181973,1.36414004429624,4.21452552185472,1.44530443094454,1,2,Inf,0.51875
"AR 1.00 - 1x",147,55.9880204974212,0.964904904881009,150.480682708582,0.986796996394269,0.0804171399950191,0.269563659505057,1.36400907711084,4.21418350115944,1.44566901772306,1,2,Inf,0.51875
"AR 1.00 - 1x",148,56.0800946800242,0.964961515722574,150.960715739413,0.98683870373821,0.0805126845425956,0.269454705331166,1.36389034688043,4.21383414152464,1.4459676292929,1,2,Inf,0.51875
"AR 1.00 - 1x",149,56.171324005568,0.965017427271665,151.439408304832,0.986880033042371,0.0806129841306889,0.269346402073751,1.36377554036445,4.2134792605593,1.44621947529231,1,2,Inf,0.51875
"AR 1.00 - 1x",150,56.2611182763687,0.965072285344707,151.914869816076,0.986920827239329,0.0807186307969557,0.269239025680357,1.36365422028625,4.21311375268612,1.4464477056049,1,2,Inf,0.51875
"AR 1.00 - 1x",151,56.3490546680929,0.9651258418892,152.385671679777,0.986960972442228,0.0808302920650203,0.269132890616476,1.36351541625847,4.21272712196149,1.44667363618089,1,2,Inf,0.51875
"AR 1.00 - 1x",152,56.4348598129079,0.965177942341725,152.850798831362,0.9870003924894,0.0809487378234089,0.269027875785258,1.3633501166482,4.21230682527167,1.44691440174824,1,2,Inf,0.51875
"AR 1.00 - 1x",153,56.5183911510123,0.965228512829069,153.309600670104,0.987039043641388,0.0810748625443046,0.26892301060259,1.36315274304478,4.21184261760522,1.44718209031514,1,2,Inf,0.51875
"AR 1.00 - 1x",154,56.5996097408582,0.965277542521589,153.761733891781,0.987076908808746,0.0812097106574889,0.26881681893002,1.3629195667544,4.21132810211242,1.44748526042281,1,2,Inf,0.51875
"AR 1.00 - 1x",155,56.6785441719664,0.96532506101338,154.207092950727,0.987113990978267,0.0813545364152764,0.268708131745189,1.36264530190654,4.21075823259842,1.44783253477694,1,2,Inf,0.51875
"AR 1.00 - 1x",156,56.7552543442805,0.965371116053304,154.645734854324,0.987150306419435,0.0815109263460893,0.26859657546244,1.36232051172666,4.21012514840673,1.44823629409718,1,2,Inf,0.51875
"AR 1.00 - 1x",157,56.829805676131,0.965415757901717,155.077811763101,0.98718587877798,0.0816809895717279,0.268482223995009,1.36193138218609,4.20941554205736,1.44871465997082,1,2,Inf,0.51875
"AR 1.00 - 1x",158,56.9022571977368,0.965459032224426,155.503520750477,0.987220734777023,0.0818676117967701,0.26836473150924,1.36146102008268,4.20861085262032,1.44929169224565,1,2,Inf,0.51875
"AR 1.00 - 1x",159,56.9726585234893,0.965500978376045,155.923070610922,0.987254901448119,0.0820748001190378,0.268242739102631,1.36088998621574,4.20768876467206,1.44999784954273,1,2,Inf,0.51875
"AR 1.00 - 1x",160,57.0410487457699,0.965541628843401,156.336660210886,0.987288404385098,0.0823082095864096,0.268113790678516,1.36019496023408,4.20662364500962,1.45087266045102,1,2,Inf,0.51875
"AR 1.00 - 1x",161,57.1074536754432,0.965581007710802,156.744464258227,0.987321266648533,0.0825760053580177,0.267974433411804,1.35934640792485,4.20538512899849,1.4519693204409,1,2,Inf,0.51875
"AR 1.00 - 1x",162,57.1718807181912,0.965619127741652,157.146625811705,0.987353508241262,0.0828902393965156,0.267820231403543,1.35830733344143,4.20393610196992,1.45335867672219,1,2,Inf,0.51875
"AR 1.00 - 1x",163,57.2343129098921,0.965655986993533,157.543255232906,0.987385146110051,0.0832687427868705,0.267645595079555,1.35703606835958,4.20223280654146,1.45512780552355,1,2,Inf,0.51875
"AR 1.00 - 1x",164,57.2947107415307,0.965691570048822,157.934434101383,0.987416194537653,0.0837364982432218,0.267443630990069,1.35549677435692,4.20023056997609,1.45736600037509,1,2,Inf,0.51875
"AR 1.00 - 1x",165,57.3530397445409,0.965725864346474,158.320224981048,0.987446665982063,0.0843224957948061,0.267207003894486,1.3536821627449,4.19789861377985,1.4601264100466,1,2,Inf,0.51875
"AR 1.00 - 1x",166,57.4093197307455,0.965758889005735,158.700690282706,0.987476572603039,0.0850464361625713,0.266929443803322,1.35164489630784,4.19524513109063,1.46335150502621,1,2,Inf,0.51875
"AR 1.00 - 1x",167,57.4636310708409,0.965790698193607,159.075912506019,0.987505927852044,0.0859017715136973,0.266615506921577,1.3495000742452,4.19233806165623,1.46682377584601,1,2,Inf,0.53125
"AR 1.00 - 1x",168,57.516039363095,0.965821336820322,159.445995031889,0.987534746507057,0.0868562010665645,0.266275007224793,1.34736871606295,4.18928959208952,1.47026481960816,1,2,Inf,0.53125
"AR 1.00 - 1x",169,57.5665105866426,0.965850791177985,159.811039172073,0.98756304287133,0.0878759430912043,0.265918229901111,1.34532128402604,4.18620893598257,1.47349995585345,1,2,Inf,0.53125
"AR 1.00 - 1x",170,57.6149457313629,0.965879009610174,160.171132315515,0.987590829875882,0.0889491225373872,0.265549445859625,1.34338055465263,4.18317092894166,1.47648983229921,1,2,Inf,0.53125
"AR 1.00 - 1x",171,57.6613046977462,0.965905974810737,160.526379815037,0.987618121558285,0.0900762631056825,0.265169139446016,1.34154531970807,4.18021462075854,1.47924852277394,1,2,Inf,0.53125
"AR 1.00 - 1x",172,57.7056247913942,0.965931714258951,160.876947056239,0.987644936253306,0.0912453585269656,0.264780426307812,1.33978386609346,4.17734170520686,1.48182272419829,1,2,Inf,0.53125
"AR 1.00 - 1x",173,57.7479043600997,0.965956232451444,161.223053474648,0.987671296050949,0.0924374535832559,0.264387674308937,1.33802961479024,4.17451056329167,1.48433296594718,1,2,Inf,0.53125
"AR 1.00 - 1x",174,57.7880685971312,0.965979491285795,161.564933253091,0.98769722374944,0.0936543615238332,0.263989686554643,1.33622531663705,4.17165649432328,1.48693790667887,1,2,Inf,0.53125
"AR 1.00 - 1x",175,57.826076542571,0.966001472177859,161.902823818945,0.9877227419813,0.094920141028442,0.263580211503553,1.33439334400984,4.16874862998976,1.48967856746913,1,2,Inf,0.53125
"AR 1.00 - 1x",176,57.8620145018173,0.966022229838256,162.236996340942,0.987747875513326,0.0962514932147559,0.263156548214101,1.33264958454381,4.16584192613847,1.49236074588715,1,2,Inf,0.53125
"AR 1.00 - 1x",177,57.89605347654,0.966041867290876,162.56778148093,0.987772653135647,0.0976350223909758,0.262724387224306,1.33111170979073,4.16305511447074,1.49468786762897,1,2,Inf,0.53125
"AR 1.00 - 1x",178,57.9283220243671,0.966060462417834,162.895542955632,0.987797105620246,0.0990402763594671,0.262292100189753,1.32979817243619,4.16047608678705,1.49654724305109,1,2,Inf,0.53125
"AR 1.00 - 1x",179,57.9588489619361,0.966078035185334,163.220613684976,0.987821260954264,0.10045001088088,0.261863018920896,1.32864048845301,4.15810363153657,1.49806256315672,1,2,Inf,0.53125
"AR 1.00 - 1x",180,57.9876070526369,0.966094573081845,163.543241511584,0.987845140392113,0.101870460700278,0.261434300461552,1.32755923312863,4.1558749285088,1.49941915745873,1,2,Inf,0.53125
"AR 1.00 - 1x",181,58.0145636408101,0.966110060354374,163.863556070234,0.987868756154041,0.103316518574465,0.261001466434298,1.32650828330561,4.15372013820272,1.50072469020895,1,2,Inf,0.53125
"AR 1.00 - 1x",182,58.0396471964304,0.96612445881755,164.181532841675,0.987892108968882,0.104797373548519,0.260562105386123,1.32546867989889,4.15158968242911,1.50200735533005,1,2,Inf,0.53125
"AR 1.00 - 1x",183,58.062712781732,0.966137688131748,164.496953966532,0.987915185433537,0.106319569626518,0.260114976493084,1.32443478231786,4.14945535165558,1.50326587006446,1,2,Inf,0.53125
"AR 1.00 - 1x",184,58.0835939794344,0.966149655677748,164.809402315235,0.987937957847543,0.107886412642638,0.259659912634322,1.32340798479668,4.14730664026335,1.50448279491443,1,2,Inf,0.53125
"AR 1.00 - 1x",185,58.1021361366636,0.966160275571507,165.118296272881,0.987960386996056,0.109485070207514,0.259200604461828,1.32237775312978,4.14513916578074,1.50565643374564,1,2,Inf,0.53125
"AR 1.00 - 1x",186,58.1181388919369,0.966169435684438,165.422934546108,0.987982425586626,0.111088789674376,0.25874373426641,1.32131509361045,4.14293905965979,1.50683310412533,1,2,Inf,0.53125
"AR 1.00 - 1x",187,58.1313450848682,0.966176991287286,165.722550896318,0.988004022315831,0.112678512401667,0.258293697294147,1.32019439181536,4.14068504529691,1.50806817359322,1,2,Inf,0.53125
"AR 1.00 - 1x",188,58.1415238600873,0.96618281252388,166.016402504144,0.988025128250799,0.114251577886997,0.257850670950791,1.31900550929993,4.13836204160755,1.50937987609698,1,2,Inf,0.53125
"AR 1.00 - 1x",189,58.148515410842,0.966186809827633,166.303869880481,0.98804570389538,0.115815997260261,0.257412118272888,1.31773680653561,4.13596160141092,1.51078244966534,1,2,Inf,0.53125
"AR 1.00 - 1x",190,58.1522369175189,0.966188937152305,166.584530023893,0.988065724206674,0.117390340213531,0.256973012343283,1.31636661868807,4.13347169876408,1.51233543203392,1,2,Inf,0.53125
"AR 1.00 - 1x",191,58.1527316147695,0.966189219915913,166.858198793037,0.988085181335313,0.119001209863602,0.256526817268051,1.31489230828726,4.13088172746779,1.51410286917961,1,2,Inf,0.53125
"AR 1.00 - 1x",192,58.1502372169818,0.966187794096863,167.124948011641,0.988104085540823,0.120664198579052,0.256070335499239,1.31337988184427,4.12821103630501,1.5160330087135,1,2,Inf,0.53125
"AR 1.00 - 1x",193,58.1451348729553,0.966184877178892,167.385074442721,0.98812246271459,0.122360552411368,0.255609129647203,1.31197296907121,4.12553804215193,1.51786284115428,1,2,Inf,0.53125
"AR 1.00 - 1x",194,58.1377308192699,0.966180643519918,167.638982348916,0.988140345890715,0.124047017161815,0.25515434316795,1.31078515828737,4.12297148204342,1.51929417648901,1,2,Inf,0.53125
"AR 1.00 - 1x",195,58.1281402192568,0.966175158011335,167.887022301425,0.988157763854522,0.125693015559572,0.254713192778226,1.30980412417228,4.12056634874727,1.52029140208912,1,2,Inf,0.53125
"AR 1.00 - 1x",196,58.1163431443045,0.966168408030281,168.129373419002,0.98817473298949,0.127292493781761,0.254286526146077,1.30893995726119,4.11829410003274,1.52102570681834,1,2,Inf,0.53125
"AR 1.00 - 1x",197,58.1022301072706,0.966160329375558,168.365978982346,0.988191252977622,0.128852170139289,0.25387218797295,1.30810286492109,4.11608377248507,1.52167797146373,1,2,Inf,0.53125
"AR 1.00 - 1x",198,58.0856143372989,0.966150813147466,168.59652130721,0.988207305287959,0.130381548080322,0.253467347144266,1.30723570179584,4.11386781296816,1.52236287044864,1,2,Inf,0.53125
"AR 1.00 - 1x",199,58.066258606691,0.966139720930734,168.82044180735,0.988222854806438,0.131889075218889,0.253068407428295,1.30631639015855,4.11160294973391,1.52313017444206,1,2,Inf,0.53125
"AR 1.00 - 1x",200,58.0439188874007,0.966126909634605,169.037012945872,0.988237855009623,0.133380455342276,0.252674655173061,1.30534837610749,4.10927145536218,1.52397540377957,1,2,Inf,0.53125
"AR 1.00 - 2x",0,1,0,1,0,1,0,1,3,1.25,0,0,,0.59375
"AR 1.00 - 2x",1,1.35285789507035,0.149969913529265,1.10170954651052,0.0483937215203653,0.853813588374376,0.21435656401495,1.09260755991145,3.09050938449568,1.19894974829789,1,1,Inf,0.99375
"AR 1.00 - 2x",2,1.61956263212379,0.236513769331595,1.24380207147466,0.108655783223529,0.697666740080199,0.212955433461486,1.15634222952541,3.22438506894447,1.14014099019792,1,1,Inf,0.99375
"AR 1.00 - 2x",3,1.874282555664,0.304174185638484,1.39170309460863,0.163775802896107,0.577967986286429,0.214774876303313,1.21161027175457,3.3687909055694,1.09496814999827,1,1,Inf,0.99375
"AR 1.00 - 2x",4,2.12227164545597,0.359440744718442,1.54496218087745,0.214133705000505,0.487470750395936,0.220422885947998,1.25361885078945,3.50756929981917,1.06763375395227,1,1,Inf,0.99375
"AR 1.00 - 2x",5,2.37505902804999,0.407417771547675,1.70678684305784,0.261116550374313,0.418922357726133,0.229293215259264,1.27920864098988,3.62420742298647,1.06092798077308,1,1,Inf,0.99375
"AR 1.00 - 2x",6,2.64938715019899,0.45196277684845,1.88381368061064,0.306473919086025,0.366008606976312,0.240458374270675,1.28725520061091,3.70587053656786,1.07667847455969,1,1,Inf,0.99375
"AR 1.00 - 2x",7,2.962616809809,0.495283017260404,2.08479190290252,0.35165804924534,0.324140014344317,0.252914296872331,1.27820298636133,3.74419563053407,1.11588108233166,1,1,Inf,0.99375
"AR 1.00 - 2x",8,3.33013716106742,0.53812086647459,2.31947963186405,0.397495926529634,0.290391724357701,0.265588823510883,1.25581978165803,3.73801871916261,1.17523753858806,1,1,Inf,0.99375
"AR 1.00 - 2x",9,3.76376859854438,0.580164326073453,2.59793696297905,0.44412589198227,0.262942706595042,0.277417384798518,1.22849698058612,3.69795417105147,1.24188291510074,1,1,Inf,0.99375
